,TotalPop,TPopMargin,UnWgtSampleCtPop,PerCapitaIncome,PerCapIncMargin,MedianHouseholdInc,MedHouseholdIncMargin,MedianAge,MedianAgeMargin,HousingUnits,HousingUnitsMargin,UnweightedSampleHousingUnits,State,County,Tract,BlockGroup,Year
1251,2182.0,270.0,206.0,19729.0,6108.0,26607.0,18082.0,36.8,6.2,848.0,53.0,82.0,11,1,9601,1,2014
1252,1522.0,403.0,104.0,13769.0,2932.0,23906.0,7366.0,28.2,4.0,749.0,106.0,54.0,11,1,9602,1,2014
1253,1632.0,348.0,81.0,14563.0,3206.0,22839.0,4618.0,27.0,5.2,894.0,115.0,51.0,11,1,9602,2,2014
1254,1494.0,306.0,97.0,32838.0,12592.0,44160.0,11308.0,49.3,3.3,806.0,116.0,55.0,11,1,9603,1,2014
1255,406.0,167.0,38.0,37378.0,11666.0,55972.0,14564.0,39.0,19.2,244.0,79.0,22.0,11,1,9603,2,2014
1256,999.0,259.0,60.0,21456.0,6215.0,26726.0,8905.0,41.3,7.7,657.0,120.0,38.0,11,1,9603,3,2014
1257,1102.0,188.0,121.0,28513.0,4519.0,43346.0,5668.0,49.2,5.3,647.0,72.0,79.0,11,1,9604,1,2014
1258,948.0,224.0,95.0,27506.0,7015.0,54779.0,9831.0,48.0,11.5,390.0,69.0,44.0,11,1,9604,2,2014
1259,2367.0,503.0,134.0,18600.0,4530.0,33841.0,6804.0,34.3,8.0,1001.0,103.0,63.0,11,1,9700,1,2014
1260,670.0,298.0,51.0,23394.0,8704.0,54375.0,31291.0,36.3,23.1,326.0,98.0,20.0,11,1,9700,2,2014
1261,1925.0,335.0,195.0,15116.0,2937.0,26389.0,7588.0,28.2,4.6,942.0,36.0,101.0,11,1,9801,1,2014
1262,624.0,198.0,60.0,6052.0,2009.0,11458.0,7318.0,20.1,9.1,347.0,49.0,37.0,11,1,9802,1,2014
1263,923.0,223.0,94.0,23353.0,4654.0,42031.0,16861.0,40.1,6.3,524.0,61.0,56.0,11,1,9802,2,2014
1264,960.0,243.0,69.0,13029.0,3658.0,21667.0,19811.0,26.6,6.3,435.0,89.0,30.0,11,1,9803,1,2014
1265,953.0,317.0,57.0,14793.0,4726.0,34028.0,14589.0,33.1,11.1,462.0,87.0,32.0,11,1,9803,2,2014
1266,885.0,202.0,76.0,16593.0,3658.0,16758.0,13554.0,50.3,19.3,532.0,88.0,45.0,11,1,9803,3,2014
1267,1560.0,309.0,161.0,22371.0,4460.0,43676.0,10984.0,27.3,4.7,677.0,70.0,79.0,11,1,9804,1,2014
1268,958.0,193.0,96.0,25470.0,4330.0,39375.0,19575.0,40.5,6.9,405.0,68.0,46.0,11,1,9804,2,2014
1269,753.0,275.0,56.0,19709.0,10166.0,39583.0,22515.0,46.6,17.1,315.0,71.0,27.0,11,1,9807,1,2014
1270,2475.0,422.0,172.0,24486.0,7698.0,39814.0,10208.0,36.4,5.4,1332.0,72.0,94.0,11,1,9807,2,2014
1271,1426.0,391.0,64.0,14051.0,3750.0,31667.0,9606.0,22.0,4.9,583.0,123.0,34.0,11,1,9810,1,2014
1272,1069.0,307.0,63.0,18044.0,6502.0,24025.0,13397.0,28.7,14.2,628.0,124.0,29.0,11,1,9810,2,2014
1273,1781.0,481.0,78.0,12690.0,4136.0,25417.0,10548.0,25.2,4.8,874.0,154.0,44.0,11,1,9811,1,2014
1274,2964.0,489.0,149.0,14136.0,2020.0,31134.0,4862.0,29.7,5.6,1247.0,157.0,65.0,11,1,9811,2,2014
1275,723.0,195.0,65.0,44410.0,6948.0,79632.0,8954.0,47.2,9.6,327.0,56.0,30.0,11,1,9901,1,2014
1276,1513.0,235.0,138.0,45328.0,6445.0,86563.0,25327.0,53.7,5.2,785.0,54.0,71.0,11,1,9901,2,2014
1277,1124.0,273.0,76.0,27771.0,4693.0,47955.0,14625.0,49.5,9.6,555.0,102.0,38.0,11,1,9902,1,2014
1278,1706.0,316.0,103.0,23466.0,8448.0,41140.0,6166.0,41.9,11.9,792.0,103.0,52.0,11,1,9902,2,2014
1279,1249.0,200.0,102.0,22567.0,4588.0,60368.0,16772.0,31.8,7.1,515.0,81.0,43.0,11,1,9903,1,2014
1280,519.0,134.0,57.0,38182.0,9860.0,68571.0,15180.0,51.2,4.4,273.0,68.0,30.0,11,1,9903,2,2014
1281,598.0,169.0,64.0,18292.0,5594.0,38516.0,15683.0,40.1,7.9,420.0,77.0,41.0,11,1,9904,1,2014
1282,1573.0,227.0,123.0,18080.0,3952.0,32113.0,3206.0,28.2,6.5,860.0,77.0,75.0,11,1,9904,2,2014
1283,1148.0,262.0,90.0,21411.0,7105.0,36727.0,4384.0,35.3,6.0,568.0,81.0,42.0,11,1,9905,1,2014
1284,700.0,257.0,48.0,24715.0,6255.0,57167.0,21389.0,35.0,7.1,372.0,68.0,27.0,11,1,9905,2,2014
1285,915.0,331.0,80.0,15324.0,4785.0,43042.0,12097.0,27.4,31.8,436.0,73.0,34.0,11,1,9905,3,2014
1286,1519.0,212.0,157.0,19940.0,3367.0,43929.0,10811.0,37.4,4.9,763.0,38.0,86.0,11,1,9906,1,2014
1287,747.0,337.0,46.0,24486.0,7047.0,34659.0,59228.0,40.5,15.9,295.0,84.0,22.0,11,1,9907,1,2014
1288,2095.0,355.0,123.0,13728.0,4521.0,23665.0,5512.0,27.9,5.4,921.0,94.0,60.0,11,1,9907,2,2014
1289,1712.0,204.0,146.0,76091.0,8441.0,98958.0,10445.0,37.8,4.2,1432.0,113.0,109.0,11,1,10100,1,2014
1290,731.0,176.0,69.0,61121.0,13699.0,61250.0,11632.0,35.2,3.9,639.0,120.0,57.0,11,1,10100,2,2014
1291,1043.0,274.0,98.0,65934.0,11217.0,103857.0,17480.0,41.8,9.9,582.0,92.0,57.0,11,1,10200,1,2014
1292,1500.0,326.0,120.0,60310.0,11253.0,84821.0,9812.0,33.3,2.9,1019.0,86.0,90.0,11,1,10200,2,2014
1293,922.0,386.0,86.0,43002.0,6504.0,100789.0,66084.0,36.5,19.3,287.0,60.0,27.0,11,1,10300,1,2014
1294,1221.0,302.0,84.0,30955.0,6040.0,71728.0,17914.0,40.9,4.4,531.0,68.0,43.0,11,1,10300,2,2014
1295,1304.0,343.0,94.0,21956.0,6906.0,40441.0,12252.0,45.6,6.3,497.0,73.0,40.0,11,1,10300,3,2014
1296,2064.0,553.0,103.0,18113.0,5179.0,41563.0,20538.0,30.0,6.4,677.0,142.0,40.0,11,1,10400,1,2014
1297,2366.0,428.0,191.0,18512.0,3319.0,34400.0,8205.0,40.0,4.1,1129.0,132.0,69.0,11,1,10400,2,2014
1298,1521.0,354.0,88.0,41021.0,9806.0,39241.0,10313.0,38.5,7.0,978.0,169.0,50.0,11,1,10500,1,2014
1299,1906.0,302.0,113.0,75181.0,8957.0,98891.0,14392.0,35.5,0.9,1352.0,166.0,79.0,11,1,10500,2,2014
1300,1029.0,284.0,75.0,27445.0,8821.0,49063.0,48372.0,26.6,0.6,405.0,97.0,31.0,11,1,10600,1,2014
1301,3281.0,381.0,288.0,56829.0,6703.0,94022.0,16033.0,30.4,1.9,1776.0,129.0,166.0,11,1,10600,2,2014
1302,809.0,259.0,75.0,34136.0,7102.0,81161.0,66819.0,37.5,3.5,285.0,71.0,25.0,11,1,10600,3,2014
1303,886.0,197.0,100.0,53731.0,21874.0,56346.0,40360.0,27.7,5.3,514.0,80.0,47.0,11,1,10700,1,2014
1304,972.0,198.0,102.0,60845.0,12177.0,81146.0,26228.0,29.9,3.6,801.0,83.0,79.0,11,1,10700,2,2014
1305,1609.0,656.0,214.0,8604.0,4361.0,27440.0,18279.0,20.0,0.8,232.0,74.0,18.0,11,1,10800,1,2014
1306,2325.0,674.0,325.0,8885.0,2648.0,24432.0,15963.0,19.6,0.8,511.0,88.0,59.0,11,1,10800,2,2014
1307,2362.0,516.0,316.0,10505.0,3257.0,64875.0,30405.0,20.7,0.6,315.0,84.0,31.0,11,1,10800,3,2014
1308,1982.0,512.0,108.0,14709.0,5125.0,29509.0,5490.0,23.6,7.2,757.0,106.0,53.0,11,1,10900,1,2014
1309,2150.0,750.0,146.0,9577.0,2798.0,37404.0,7339.0,22.9,6.3,661.0,106.0,52.0,11,1,10900,2,2014
1310,586.0,329.0,24.0,42449.0,11330.0,99363.0,20588.0,32.9,10.9,215.0,95.0,11.0,11,1,11000,1,2014
1311,670.0,204.0,53.0,87709.0,28850.0,111367.0,34829.0,51.9,16.3,671.0,123.0,33.0,11,1,11000,2,2014
1312,624.0,154.0,34.0,83766.0,23923.0,81987.0,21143.0,48.7,13.8,521.0,116.0,25.0,11,1,11000,3,2014
1313,1498.0,286.0,84.0,71699.0,14014.0,80634.0,13356.0,49.3,7.9,1133.0,136.0,63.0,11,1,11000,4,2014
1314,1743.0,346.0,125.0,33165.0,5990.0,70568.0,20709.0,40.1,5.2,638.0,92.0,52.0,11,1,11100,1,2014
1315,1848.0,368.0,161.0,33688.0,5971.0,59714.0,28053.0,36.9,6.2,689.0,86.0,67.0,11,1,11100,2,2014
1316,1492.0,483.0,187.0,22664.0,5506.0,39628.0,7929.0,52.0,7.5,571.0,91.0,46.0,11,1,11100,3,2014
1317,1405.0,307.0,75.0,110465.0,27932.0,142279.0,88319.0,34.9,4.0,742.0,131.0,39.0,11,1,100,1,2014
1318,1362.0,274.0,76.0,89693.0,14200.0,121648.0,36954.0,35.2,12.7,895.0,150.0,50.0,11,1,100,2,2014
1319,1245.0,302.0,73.0,153291.0,34647.0,213750.0,61904.0,42.2,6.2,546.0,115.0,31.0,11,1,100,3,2014
1320,1172.0,298.0,65.0,124148.0,32423.0,241314.0,46452.0,36.8,8.5,645.0,122.0,32.0,11,1,100,4,2014
1321,3844.0,755.0,,2651.0,957.0,-666666666.0,-222222222.0,19.6,0.4,4.0,5.0,,11,1,201,1,2014
1322,1168.0,318.0,107.0,90759.0,25496.0,185000.0,58857.0,26.0,8.5,482.0,75.0,50.0,11,1,202,1,2014
1323,790.0,211.0,67.0,117374.0,39442.0,188854.0,43174.0,45.4,10.0,343.0,65.0,32.0,11,1,202,2,2014
1324,915.0,275.0,83.0,74184.0,28659.0,77401.0,68912.0,28.2,7.9,419.0,90.0,38.0,11,1,202,3,2014
1325,1678.0,558.0,184.0,53793.0,29043.0,109167.0,79590.0,21.6,1.7,727.0,141.0,44.0,11,1,202,4,2014
1326,1383.0,388.0,76.0,66964.0,14479.0,151696.0,101139.0,29.7,3.8,590.0,117.0,33.0,11,1,300,1,2014
1327,1479.0,339.0,86.0,59970.0,18514.0,81042.0,18448.0,35.4,3.6,825.0,136.0,47.0,11,1,300,2,2014
1328,1264.0,413.0,67.0,81748.0,26082.0,127059.0,65123.0,44.4,14.4,683.0,122.0,38.0,11,1,300,3,2014
1329,1953.0,533.0,94.0,77629.0,11314.0,183398.0,35625.0,28.9,3.7,649.0,113.0,37.0,11,1,300,4,2014
1330,598.0,132.0,84.0,145908.0,36466.0,250001.0,-333333333.0,51.8,3.0,230.0,34.0,34.0,11,1,400,1,2014
1331,929.0,174.0,128.0,139892.0,43843.0,124750.0,125468.0,44.1,4.0,467.0,39.0,63.0,11,1,400,2,2014
1332,2004.0,459.0,116.0,66811.0,14924.0,91356.0,21987.0,32.7,5.6,1026.0,128.0,52.0,11,1,501,1]],2014
1333,1652.0,494.0,61.0,27389.0,8522.0,35479.0,18702.0,41.8,6.9,1024.0,235.0,37.0,11,1,7603,1,2015
1334,543.0,237.0,23.0,76452.0,20068.0,,,51.7,7.7,568.0,160.0,18.0,11,1,7603,2,2015
1335,551.0,270.0,39.0,49355.0,14716.0,147667.0,46334.0,48.6,13.4,180.0,69.0,15.0,11,1,7603,3,2015
1336,1204.0,438.0,38.0,29661.0,10041.0,48994.0,16300.0,50.9,7.1,656.0,214.0,23.0,11,1,7603,4,2015
1337,1378.0,323.0,90.0,26172.0,6108.0,43295.0,19365.0,34.5,5.8,676.0,113.0,48.0,11,1,7604,1,2015
1338,1382.0,250.0,118.0,38697.0,6649.0,82692.0,14596.0,47.0,4.6,703.0,91.0,65.0,11,1,7604,2,2015
1339,1006.0,278.0,71.0,31703.0,10124.0,41164.0,8113.0,35.9,9.6,627.0,114.0,44.0,11,1,7604,3,2015
1340,760.0,198.0,78.0,31497.0,6867.0,77578.0,22829.0,44.4,10.2,296.0,56.0,32.0,11,1,7605,1,2015
1341,2195.0,339.0,153.0,22351.0,3538.0,36133.0,14476.0,41.8,3.9,1202.0,97.0,89.0,11,1,7605,2,2015
1342,654.0,274.0,49.0,15020.0,7099.0,14201.0,5657.0,32.7,9.0,372.0,81.0,28.0,11,1,7605,3,2015
1343,712.0,246.0,34.0,25100.0,12972.0,,,51.7,10.7,379.0,120.0,17.0,11,1,7703,1,2015
1344,1316.0,481.0,43.0,12333.0,3329.0,31703.0,7532.0,32.2,15.8,566.0,161.0,20.0,11,1,7703,2,2015
1345,2720.0,766.0,110.0,11142.0,3532.0,20656.0,7913.0,26.4,11.6,1132.0,192.0,46.0,11,1,7703,3,2015
1346,519.0,319.0,20.0,41405.0,43262.0,,,49.4,20.6,353.0,133.0,14.0,11,1,7703,4,2015
1347,2588.0,473.0,164.0,15623.0,3837.0,30643.0,7844.0,27.7,8.6,1145.0,92.0,83.0,11,1,7707,1,2015
1348,1835.0,372.0,132.0,26899.0,6157.0,65963.0,7526.0,36.3,4.6,683.0,97.0,61.0,11,1,7707,2,2015
1349,1600.0,343.0,88.0,13487.0,4862.0,25333.0,14378.0,24.1,11.8,609.0,104.0,36.0,11,1,7708,1,2015
1350,1470.0,327.0,102.0,20393.0,3917.0,35714.0,14981.0,42.2,7.9,719.0,103.0,47.0,11,1,7708,2,2015
1351,1258.0,213.0,134.0,20917.0,3919.0,31528.0,8603.0,49.5,3.4,719.0,88.0,75.0,11,1,7709,1,2015
1352,907.0,209.0,97.0,21024.0,5351.0,42063.0,13484.0,35.4,5.8,441.0,91.0,43.0,11,1,7709,2,2015
1353,832.0,334.0,53.0,23133.0,7372.0,46111.0,23209.0,36.7,9.3,398.0,120.0,25.0,11,1,7803,1,2015
1354,630.0,259.0,49.0,26563.0,11065.0,41667.0,16362.0,44.3,14.8,281.0,71.0,24.0,11,1,7803,2,2015
1355,678.0,434.0,43.0,20747.0,4960.0,59152.0,38283.0,30.4,23.7,190.0,81.0,14.0,11,1,7803,3,2015
1356,1333.0,297.0,78.0,22231.0,5711.0,24826.0,5761.0,43.5,10.8,877.0,115.0,51.0,11,1,7803,4,2015
1357,910.0,346.0,83.0,17884.0,6684.0,47955.0,16883.0,44.7,18.0,334.0,86.0,21.0,11,1,7804,1,2015
1358,1175.0,295.0,72.0,19519.0,6105.0,38661.0,14576.0,32.7,7.5,636.0,116.0,36.0,11,1,7804,2,2015
1359,1129.0,486.0,73.0,21179.0,3882.0,45288.0,42661.0,50.6,23.3,405.0,108.0,28.0,11,1,7804,3,2015
1360,1133.0,223.0,136.0,20305.0,4942.0,30500.0,12726.0,44.5,8.1,602.0,77.0,68.0,11,1,7806,1,2015
1361,947.0,265.0,100.0,20942.0,8493.0,29492.0,12830.0,33.1,9.5,482.0,76.0,55.0,11,1,7806,2,2015
1362,1432.0,279.0,166.0,19726.0,3034.0,45375.0,20464.0,34.2,3.1,557.0,74.0,66.0,11,1,7807,1,2015
1363,882.0,207.0,105.0,31799.0,19080.0,33913.0,14189.0,42.4,7.1,422.0,73.0,51.0,11,1,7807,2,2015
1364,2479.0,886.0,103.0,21320.0,5407.0,48750.0,31797.0,28.4,5.0,664.0,164.0,34.0,11,1,7808,1,2015
1365,694.0,218.0,51.0,21492.0,6509.0,25625.0,14212.0,52.3,6.4,558.0,98.0,41.0,11,1,7808,2,2015
1366,1116.0,515.0,50.0,18238.0,10545.0,35394.0,13597.0,21.7,1.5,417.0,128.0,25.0,11,1,7808,3,2015
1367,1826.0,378.0,137.0,20447.0,3495.0,36781.0,7200.0,32.6,5.1,992.0,99.0,69.0,11,1,7809,1,2015
1368,979.0,299.0,80.0,28812.0,10622.0,57500.0,22454.0,49.1,8.7,370.0,92.0,29.0,11,1,7809,2,2015
1369,286.0,138.0,20.0,24019.0,12342.0,25167.0,16044.0,32.9,21.7,217.0,73.0,17.0,11,1,7901,1,2015
1370,1141.0,291.0,86.0,29560.0,7470.0,47813.0,18167.0,42.0,5.8,507.0,89.0,41.0,11,1,7901,2,2015
1371,1508.0,341.0,113.0,27907.0,5438.0,49125.0,34418.0,33.4,3.2,599.0,90.0,51.0,11,1,7901,3,2015
1372,1016.0,201.0,82.0,28862.0,7641.0,35625.0,23970.0,32.2,5.7,484.0,77.0,43.0,11,1,7901,4,2015
1373,1825.0,239.0,252.0,30401.0,5050.0,50188.0,7317.0,35.3,2.0,910.0,29.0,135.0,11,1,7903,1,2015
1374,1092.0,413.0,67.0,59220.0,13550.0,125714.0,28755.0,34.3,6.2,465.0,102.0,31.0,11,1,8001,1,2015
1375,1347.0,210.0,134.0,61920.0,8260.0,115435.0,23498.0,37.6,3.5,648.0,90.0,65.0,11,1,8001,2,2015
1376,745.0,228.0,71.0,62563.0,11694.0,134583.0,57003.0,32.6,1.9,305.0,67.0,29.0,11,1,8001,3,2015
1377,1304.0,182.0,117.0,59593.0,9401.0,103864.0,25391.0,37.9,3.8,680.0,87.0,63.0,11,1,8002,1,2015
1378,2242.0,282.0,216.0,62893.0,7694.0,118438.0,15058.0,35.2,1.0,965.0,88.0,94.0,11,1,8002,2,2015
1379,677.0,152.0,81.0,62201.0,10818.0,130125.0,54922.0,32.4,4.5,285.0,52.0,36.0,11,1,8100,1,2015
1380,1537.0,197.0,137.0,69363.0,7072.0,124773.0,13248.0,35.0,3.2,668.0,73.0,64.0,11,1,8100,2,2015
1381,998.0,204.0,93.0,84490.0,11224.0,165385.0,48637.0,32.7,4.5,515.0,77.0,46.0,11,1,8100,3,2015
1382,709.0,149.0,81.0,78849.0,12985.0,112000.0,20413.0,40.5,9.4,425.0,69.0,47.0,11,1,8200,1,2015
1383,2220.0,263.0,267.0,75344.0,15328.0,98864.0,18361.0,28.2,1.9,1100.0,83.0,102.0,11,1,8200,2,2015
1384,1092.0,242.0,112.0,73160.0,9561.0,155096.0,27745.0,34.8,2.9,494.0,60.0,52.0,11,1,8301,1,2015
1385,1291.0,237.0,121.0,68352.0,14722.0,131319.0,37306.0,31.5,1.9,601.0,68.0,58.0,11,1,8301,2,2015
1386,2409.0,172.0,383.0,62769.0,5406.0,120417.0,13732.0,34.3,1.7,1026.0,37.0,163.0,11,1,8302,1,2015
1387,1127.0,297.0,90.0,57224.0,7836.0,97929.0,14003.0,36.0,5.2,494.0,72.0,43.0,11,1,8402,1,2015
1388,1006.0,185.0,93.0,50328.0,8422.0,61184.0,18930.0,44.8,8.8,675.0,88.0,64.0,11,1,8402,2,2015
1389,1355.0,180.0,189.0,49107.0,7208.0,107266.0,6298.0,32.7,1.5,642.0,37.0,90.0,11,1,8410,1,2015
1390,1328.0,325.0,171.0,52312.0,13396.0,77961.0,23088.0,36.6,6.5,598.0,85.0,73.0,11,1,8701,1,2015
1391,983.0,273.0,115.0,32905.0,6947.0,59712.0,24675.0,34.9,7.2,484.0,73.0,59.0,11,1,8701,2,2015
1392,1262.0,201.0,154.0,34505.0,15649.0,53417.0,18071.0,33.9,3.2,504.0,50.0,69.0,11,1,8702,1,2015
1393,668.0,243.0,76.0,32732.0,8574.0,42083.0,16695.0,45.2,8.2,346.0,56.0,43.0,11,1,8702,2,2015
1394,494.0,158.0,44.0,39786.0,11194.0,69265.0,11233.0,36.2,3.9,271.0,72.0,24.0,11,1,8802,1,2015
1395,1456.0,347.0,108.0,27328.0,6520.0,41310.0,20041.0,34.5,4.8,723.0,100.0,58.0,11,1,8802,2,2015
1396,1427.0,334.0,114.0,33487.0,8789.0,72188.0,23545.0,36.6,4.5,494.0,82.0,43.0,11,1,8802,3,2015
1397,1221.0,323.0,101.0,35537.0,16223.0,44861.0,36010.0,46.1,8.1,545.0,88.0,45.0,11,1,8802,4,2015
1398,2148.0,446.0,296.0,13641.0,3583.0,20313.0,9709.0,24.9,4.2,662.0,30.0,79.0,11,1,8803,1,2015
1399,955.0,281.0,77.0,23253.0,5500.0,48125.0,9464.0,35.0,6.8,536.0,99.0,39.0,11,1,8804,1,2015
1400,1487.0,280.0,104.0,22989.0,5357.0,33403.0,13573.0,38.5,3.1,883.0,125.0,61.0,11,1,8804,2,2015
1401,2353.0,387.0,140.0,26730.0,5722.0,46250.0,15410.0,34.5,7.9,1158.0,122.0,77.0,11,1,8903,1,2015
1402,1112.0,426.0,66.0,11986.0,2737.0,24125.0,7859.0,29.4,7.0,541.0,117.0,34.0,11,1,8903,2,2015
1403,1882.0,339.0,139.0,20738.0,4070.0,24556.0,6665.0,36.2,6.4,1286.0,112.0,95.0,11,1,8904,1,2015
1404,1164.0,323.0,74.0,21901.0,4667.0,34156.0,18476.0,42.3,1.4,628.0,104.0,47.0,11,1,8904,2,2015
1405,1563.0,336.0,112.0,39599.0,6824.0,31500.0,13438.0,47.6,9.3,988.0,107.0,77.0,11,1,9000,1,2015
1406,1486.0,256.0,121.0,32685.0,10178.0,39926.0,20305.0,51.9,11.3,870.0,101.0,77.0,11,1,9000,2,2015
1407,915.0,284.0,65.0,32649.0,7726.0,64444.0,12699.0,32.7,7.1,398.0,89.0,32.0,11,1,9102,1,2015
1408,2405.0,387.0,167.0,26372.0,4861.0,50536.0,14213.0,29.0,3.4,1079.0,119.0,82.0,11,1,9102,2,2015
1409,1968.0,469.0,132.0,14747.0,3853.0,27978.0,7730.0,24.4,7.5,632.0,104.0,51.0,11,1,9102,3,2015
1410,2261.0,273.0,290.0,35477.0,5758.0,52734.0,9360.0,32.3,2.5,861.0,35.0,102.0,11,1,9201,1,2015
1411,1159.0,394.0,87.0,26716.0,7515.0,,,37.2,7.4,407.0,97.0,30.0,11,1,9203,1,2015
1412,1453.0,363.0,110.0,47316.0,8654.0,95708.0,32772.0,34.3,7.6,897.0,98.0,62.0,11,1,9203,2,2015
1413,1016.0,213.0,77.0,29259.0,7042.0,54632.0,14687.0,37.5,5.9,536.0,80.0,39.0,11,1,9204,1,2015
1414,1769.0,279.0,113.0,12499.0,2946.0,14286.0,4776.0,35.9,9.8,920.0,87.0,70.0,11,1,9204,2,2015
1415,690.0,224.0,47.0,37283.0,9593.0,76719.0,21900.0,46.8,9.6,272.0,83.0,20.0,11,1,9301,1,2015
1416,832.0,213.0,84.0,50351.0,11301.0,65536.0,47545.0,43.6,8.4,355.0,80.0,31.0,11,1,9301,2,2015
1417,946.0,365.0,54.0,28113.0,6856.0,79592.0,28574.0,40.0,16.6,343.0,110.0,23.0,11,1,9301,3,2015
1418,736.0,323.0,52.0,43135.0,16473.0,60875.0,58428.0,33.2,3.7,261.0,80.0,23.0,11,1,9301,4,2015
1419,1053.0,143.0,157.0,38878.0,6057.0,62063.0,7311.0,38.4,6.2,548.0,24.0,74.0,11,1,9302,1,2015
1420,671.0,236.0,60.0,38105.0,8433.0,65536.0,30566.0,45.8,12.5,312.0,69.0,30.0,11,1,9400,1,2015
1421,1406.0,413.0,90.0,40750.0,20638.0,56691.0,42057.0,34.7,9.5,602.0,91.0,46.0,11,1,9400,2,2015
1422,1808.0,470.0,133.0,28708.0,5753.0,93750.0,30648.0,42.4,6.9,553.0,114.0,45.0,11,1,9400,3,2015
1423,965.0,340.0,68.0,42777.0,7229.0,94485.0,11407.0,46.8,7.6,372.0,83.0,35.0,11,1,9400,4,2015
1424,2773.0,523.0,158.0,19153.0,3789.0,47453.0,7729.0,30.2,1.1,869.0,115.0,61.0,11,1,9501,1,2015
1425,939.0,463.0,49.0,13567.0,5282.0,24784.0,14854.0,26.5,2.6,401.0,103.0,27.0,11,1,9501,2,2015
1426,3376.0,404.0,479.0,12186.0,2656.0,40040.0,8597.0,20.5,0.6,691.0,121.0,51.0,11,1,9501,3,2015
1427,1615.0,350.0,119.0,38468.0,5785.0,93056.0,10294.0,44.3,9.9,644.0,97.0,57.0,11,1,9503,1,2015
1428,1032.0,289.0,86.0,35336.0,9049.0,80417.0,26540.0,46.9,13.5,355.0,89.0,28.0,11,1,9503,2,2015
1429,700.0,183.0,61.0,43066.0,9733.0,82448.0,33251.0,41.4,4.1,298.0,64.0,27.0,11,1,9503,3,2015
1430,1706.0,198.0,118.0,39177.0,9453.0,63849.0,19042.0,43.1,4.3,957.0,88.0,71.0,11,1,9504,1,2015
1431,1609.0,359.0,148.0,30586.0,4655.0,78621.0,24050.0,60.2,7.3,475.0,79.0,42.0,11,1,9504,2,2015
1432,957.0,280.0,42.0,26379.0,6247.0,55651.0,2276.0,54.2,4.1,366.0,94.0,22.0,11,1,9505,1,2015
1433,737.0,255.0,69.0,51241.0,13808.0,100163.0,54358.0,52.4,18.6,407.0,107.0,33.0,11,1,9505,2,2015
1434,1007.0,311.0,63.0,31945.0,9181.0,70298.0,30630.0,43.5,15.8,470.0,114.0,29.0,11,1,9505,3,2015
1435,1631.0,205.0,184.0,29913.0,4361.0,60170.0,15821.0,42.2,8.3,615.0,30.0,87.0,11,1,9507,1,2015
1436,941.0,321.0,69.0,39240.0,13638.0,48750.0,19982.0,32.9,9.4,519.0,111.0,41.0,11,1,9508,1,2015
1437,1257.0,369.0,104.0,35375.0,7503.0,70923.0,7758.0,40.3,6.9,576.0,97.0,52.0,11,1,9508,2,2015
1438,1631.0,400.0,81.0,27158.0,6621.0,63068.0,26083.0,35.0,8.9,629.0,108.0,39.0,11,1,9508,3,2015
1439,1486.0,459.0,84.0,26954.0,9624.0,56875.0,30265.0,35.6,17.7,494.0,81.0,39.0,11,1,9509,1,2015
1440,894.0,347.0,75.0,30777.0,6701.0,61167.0,12359.0,50.0,20.7,412.0,97.0,41.0,11,1,9509,2,2015
1441,1105.0,397.0,65.0,35574.0,9951.0,58125.0,24974.0,30.3,5.0,471.0,100.0,33.0,11,1,9509,3,2015
1442,2211.0,281.0,226.0,16009.0,2520.0,32794.0,11333.0,34.9,4.4,880.0,42.0,88.0,11,1,9601,1,2015
1443,1582.0,371.0,111.0,15529.0,3671.0,26375.0,9492.0,28.9,6.0,731.0,117.0,57.0,11,1,9602,1,2015
1444,1875.0,395.0,83.0,11633.0,2697.0,21765.0,5426.0,26.0,2.7,925.0,125.0,50.0,11,1,9602,2,2015
1445,1536.0,420.0,97.0,34781.0,19755.0,42520.0,4770.0,47.6,4.9,880.0,113.0,56.0,11,1,9603,1,2015
1446,545.0,213.0,50.0,34716.0,10595.0,64737.0,25779.0,38.4,11.5,276.0,85.0,25.0,11,1,9603,2,2015
1447,933.0,244.0,50.0,21477.0,7231.0,25543.0,12475.0,44.4,4.6,644.0,113.0,32.0,11,1,9603,3,2015
1448,1154.0,203.0,131.0,28878.0,4282.0,43611.0,8054.0,49.9,4.5,631.0,68.0,80.0,11,1,9604,1,2015
1449,954.0,208.0,103.0,28637.0,6138.0,54883.0,9767.0,43.7,10.2,415.0,63.0,48.0,11,1,9604,2,2015
1450,2558.0,452.0,150.0,14791.0,3105.0,26450.0,13138.0,28.6,5.7,991.0,93.0,65.0,11,1,9700,1,2015
1451,813.0,268.0,60.0,24809.0,8116.0,70647.0,30752.0,32.0,21.6,336.0,95.0,21.0,11,1,9700,2,2015
1452,2159.0,300.0,243.0,14518.0,3051.0,24531.0,7450.0,26.4,2.7,936.0,39.0,113.0,11,1,9801,1,2015
1453,550.0,129.0,66.0,4391.0,913.0,11196.0,3241.0,15.5,5.8,329.0,42.0,41.0,11,1,9802,1,2015
1454,1096.0,201.0,124.0,23047.0,4689.0,47679.0,17236.0,36.4,5.0,557.0,45.0,69.0,11,1,9802,2,2015
1455,946.0,266.0,70.0,14594.0,4241.0,16309.0,6376.0,31.5,5.1,464.0,80.0,34.0,11,1,9803,1,2015
